timeperiod,district,object-id,health-centres-count,total-tender-awarded-value,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,workers-affected-pct,pct-ncd,land-surface-temperature,land-surface-temperature-raster,heat-days-score,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,topsis-score,heat-risk-score
2025_01,SIVASAGAR,18-311,143,0.0,47509.121,57733.969,785256.478,10.378,6.811,8.957,82.09,6.945,3.0,LST_ASSAM_2025_01.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.31,2.0
2025_02,SIVASAGAR,18-311,143,0.0,47509.121,57733.969,785256.478,10.378,6.811,8.957,82.09,6.945,2.0,LST_ASSAM_2025_02.tif,0.992,4.0,3.0,1.0,5.0,0.0,0.573,3.0
2025_03,SIVASAGAR,18-311,143,0.0,47509.121,57733.969,785256.478,10.378,6.811,8.957,82.09,6.945,2.0,LST_ASSAM_2025_03.tif,28.933,3.0,3.0,1.0,5.0,0.0,0.495,3.0
2025_04,SIVASAGAR,18-311,143,0.0,47509.121,57733.969,785256.478,10.378,6.811,8.957,82.09,6.945,2.0,LST_ASSAM_2025_04.tif,0.0,2.0,3.0,1.0,5.0,0.0,0.31,2.0
2025_05,SIVASAGAR,18-311,143,0.0,47509.121,57733.969,785256.478,10.378,6.811,8.957,82.09,6.945,3.0,LST_ASSAM_2025_05.tif,4.121,2.0,3.0,1.0,5.0,0.0,0.31,2.0
2025_06,SIVASAGAR,18-311,143,0.0,47509.121,57733.969,785256.478,10.378,6.811,8.957,82.09,6.945,5.0,LST_ASSAM_2025_06.tif,55.158,4.0,3.0,1.0,5.0,0.0,0.68,4.0
2025_07,SIVASAGAR,18-311,143,0.0,47509.121,57733.969,785256.478,10.378,6.811,8.957,82.09,6.945,3.0,LST_ASSAM_2025_07.tif,27.504,3.0,3.0,1.0,5.0,0.0,0.495,3.0
2025_08,SIVASAGAR,18-311,143,0.0,47509.121,57733.969,785256.478,10.378,6.811,8.957,82.09,6.945,5.0,LST_ASSAM_2025_08.tif,10.096,4.0,3.0,1.0,5.0,0.0,0.608,4.0
2025_09,SIVASAGAR,18-311,143,0.0,47509.121,57733.969,785256.478,10.378,6.811,8.957,82.09,6.945,4.0,LST_ASSAM_2025_09.tif,22.062,3.0,3.0,1.0,5.0,0.0,0.495,3.0
2025_10,SIVASAGAR,18-311,143,0.0,47509.121,57733.969,785256.478,10.378,6.811,8.957,82.09,6.945,2.0,LST_ASSAM_2025_10.tif,51.621,3.0,3.0,1.0,5.0,0.0,0.573,3.0
2025_11,SIVASAGAR,18-311,143,0.0,47509.121,57733.969,785256.478,10.378,6.811,8.957,82.09,6.945,3.0,LST_ASSAM_2025_11.tif,1.208,2.0,3.0,1.0,5.0,0.0,0.31,2.0
2025_12,SIVASAGAR,18-311,143,0.0,47509.121,57733.969,785256.478,10.378,6.811,8.957,82.09,6.945,3.0,LST_ASSAM_2025_12.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.31,2.0
2026_01,SIVASAGAR,18-311,143,0.0,48792.25,57538.676,786996.909,10.378,6.811,8.957,82.09,6.945,3.0,LST_ASSAM_2026_01.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.31,2.0
2026_02,SIVASAGAR,18-311,143,0.0,48792.25,57538.676,786996.909,10.378,6.811,8.957,82.09,6.945,4.0,LST_ASSAM_2026_02.tif,15.896,5.0,3.0,1.0,5.0,0.0,0.68,4.0
2026_03,SIVASAGAR,18-311,143,0.0,48792.25,57538.676,786996.909,10.378,6.811,8.957,82.09,6.945,4.0,LST_ASSAM_2026_03.tif,34.875,5.0,3.0,1.0,5.0,0.0,0.68,4.0
2026_04,SIVASAGAR,18-311,143,0.0,48792.25,57538.676,786996.909,10.378,6.811,8.957,82.09,6.945,4.0,LST_ASSAM_2026_04.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.137,1.0
2026_05,SIVASAGAR,18-311,143,0.0,48792.25,57538.676,786996.909,10.378,6.811,8.957,82.09,6.945,3.0,LST_ASSAM_2026_05.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.49,3.0
2021_04,SONITPUR,18-306,158,0.0,65692.946,118736.853,1446186.266,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2021_04.tif,0.517,3.0,5.0,4.0,5.0,0.0,0.452,3.0
2021_05,SONITPUR,18-306,158,0.0,65692.946,118736.853,1446186.266,9.79,6.036,13.191,84.82,6.025,2.0,LST_ASSAM_2021_05.tif,17.637,4.0,5.0,4.0,5.0,0.0,0.758,4.0
2021_06,SONITPUR,18-306,158,0.0,65692.946,118736.853,1446186.266,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2021_06.tif,29.901,4.0,5.0,4.0,5.0,0.0,0.783,4.0
2021_07,SONITPUR,18-306,158,0.0,65692.946,118736.853,1446186.266,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2021_07.tif,14.352,2.0,5.0,4.0,5.0,0.0,0.486,3.0
2021_08,SONITPUR,18-306,158,0.0,65692.946,118736.853,1446186.266,9.79,6.036,13.191,84.82,6.025,2.0,LST_ASSAM_2021_08.tif,10.157,3.0,5.0,4.0,5.0,0.0,0.619,4.0
2021_09,SONITPUR,18-306,158,0.0,65692.946,118736.853,1446186.266,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2021_09.tif,15.49,3.0,5.0,4.0,5.0,0.0,0.619,4.0
2021_10,SONITPUR,18-306,158,0.0,65692.946,118736.853,1446186.266,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2021_10.tif,62.14,4.0,5.0,4.0,5.0,0.0,0.906,5.0
2021_11,SONITPUR,18-306,158,0.0,65692.946,118736.853,1446186.266,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2021_11.tif,0.0,3.0,5.0,4.0,5.0,0.0,0.4,3.0
2021_12,SONITPUR,18-306,158,0.0,65692.946,118736.853,1446186.266,9.79,6.036,13.191,84.82,6.025,5.0,LST_ASSAM_2021_12.tif,0.0,3.0,5.0,4.0,5.0,0.0,0.4,3.0
2022_01,SONITPUR,18-306,158,0.0,68323.1,119771.414,1457402.016,9.79,6.036,13.191,84.82,6.025,5.0,LST_ASSAM_2022_01.tif,0.286,3.0,5.0,4.0,5.0,0.0,0.4,3.0
2022_02,SONITPUR,18-306,158,0.0,68323.1,119771.414,1457402.016,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2022_02.tif,0.268,3.0,5.0,4.0,5.0,0.0,0.4,3.0
2022_03,SONITPUR,18-306,158,0.0,68323.1,119771.414,1457402.016,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2022_03.tif,74.452,4.0,5.0,4.0,5.0,0.0,0.906,5.0
2022_04,SONITPUR,18-306,158,0.0,68323.1,119771.414,1457402.016,9.79,6.036,13.191,84.82,6.025,2.0,LST_ASSAM_2022_04.tif,0.0,3.0,5.0,4.0,5.0,0.0,0.4,3.0
2022_05,SONITPUR,18-306,158,0.0,68323.1,119771.414,1457402.016,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2022_05.tif,3.211,3.0,5.0,4.0,5.0,0.0,0.619,4.0
2022_06,SONITPUR,18-306,158,0.0,68323.1,119771.414,1457402.016,9.79,6.036,13.191,84.82,6.025,2.0,LST_ASSAM_2022_06.tif,6.701,3.0,5.0,4.0,5.0,0.0,0.619,4.0
2022_07,SONITPUR,18-306,158,0.0,68323.1,119771.414,1457402.016,9.79,6.036,13.191,84.82,6.025,1.0,LST_ASSAM_2022_07.tif,26.518,3.0,5.0,4.0,5.0,0.0,0.619,4.0
2022_08,SONITPUR,18-306,158,7244137.8,68323.1,119771.414,1457402.016,9.79,6.036,13.191,84.82,6.025,2.0,LST_ASSAM_2022_08.tif,32.787,4.0,5.0,4.0,4.0,7244137.8,0.868,5.0
2022_09,SONITPUR,18-306,158,0.0,68323.1,119771.414,1457402.016,9.79,6.036,13.191,84.82,6.025,5.0,LST_ASSAM_2022_09.tif,3.871,3.0,5.0,4.0,5.0,7244137.8,0.525,3.0
2022_10,SONITPUR,18-306,158,0.0,68323.1,119771.414,1457402.016,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2022_10.tif,38.15,3.0,5.0,4.0,5.0,7244137.8,0.619,4.0
2022_11,SONITPUR,18-306,158,0.0,68323.1,119771.414,1457402.016,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2022_11.tif,0.018,3.0,5.0,4.0,5.0,7244137.8,0.4,3.0
2022_12,SONITPUR,18-306,158,0.0,68323.1,119771.414,1457402.016,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2022_12.tif,0.0,3.0,5.0,4.0,5.0,7244137.8,0.4,3.0
2023_01,SONITPUR,18-306,158,9377820.0,70953.254,120805.975,1468617.766,9.79,6.036,13.191,84.82,6.025,5.0,LST_ASSAM_2023_01.tif,0.352,3.0,5.0,4.0,5.0,16621957.8,0.525,3.0
2023_02,SONITPUR,18-306,158,0.0,70953.254,120805.975,1468617.766,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2023_02.tif,3.768,3.0,5.0,4.0,5.0,16621957.8,0.525,3.0
2023_03,SONITPUR,18-306,158,0.0,70953.254,120805.975,1468617.766,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2023_03.tif,27.702,3.0,5.0,4.0,5.0,16621957.8,0.619,4.0
2023_04,SONITPUR,18-306,158,0.0,70953.254,120805.975,1468617.766,9.79,6.036,13.191,84.82,6.025,2.0,LST_ASSAM_2023_04.tif,2.817,3.0,5.0,4.0,5.0,0.0,0.525,3.0
2023_05,SONITPUR,18-306,158,0.0,70953.254,120805.975,1468617.766,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2023_05.tif,7.21,4.0,5.0,4.0,5.0,0.0,0.783,4.0
2023_06,SONITPUR,18-306,158,0.0,70953.254,120805.975,1468617.766,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2023_06.tif,38.453,3.0,5.0,4.0,5.0,0.0,0.727,4.0
2023_07,SONITPUR,18-306,158,0.0,70953.254,120805.975,1468617.766,9.79,6.036,13.191,84.82,6.025,2.0,LST_ASSAM_2023_07.tif,27.639,3.0,5.0,4.0,5.0,0.0,0.619,4.0
2023_08,SONITPUR,18-306,158,0.0,70953.254,120805.975,1468617.766,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2023_08.tif,20.038,3.0,5.0,4.0,5.0,0.0,0.619,4.0
2023_09,SONITPUR,18-306,158,0.0,70953.254,120805.975,1468617.766,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2023_09.tif,43.019,4.0,5.0,4.0,5.0,0.0,0.783,4.0
2023_10,SONITPUR,18-306,158,0.0,70953.254,120805.975,1468617.766,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2023_10.tif,41.537,4.0,5.0,4.0,5.0,0.0,0.906,5.0
2023_11,SONITPUR,18-306,158,69209772.0,70953.254,120805.975,1468617.766,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2023_11.tif,1.189,3.0,5.0,4.0,5.0,69209772.0,0.619,4.0
2023_12,SONITPUR,18-306,158,0.0,70953.254,120805.975,1468617.766,9.79,6.036,13.191,84.82,6.025,5.0,LST_ASSAM_2023_12.tif,0.0,3.0,5.0,4.0,5.0,69209772.0,0.4,3.0
2024_01,SONITPUR,18-306,158,0.0,73583.408,121840.536,1479833.516,9.79,6.036,13.191,84.82,6.025,5.0,LST_ASSAM_2024_01.tif,0.0,3.0,5.0,4.0,5.0,69209772.0,0.4,3.0
2024_02,SONITPUR,18-306,158,0.0,73583.408,121840.536,1479833.516,9.79,6.036,13.191,84.82,6.025,5.0,LST_ASSAM_2024_02.tif,0.036,3.0,5.0,4.0,5.0,69209772.0,0.4,3.0
2024_03,SONITPUR,18-306,158,0.0,73583.408,121840.536,1479833.516,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2024_03.tif,32.927,4.0,5.0,4.0,5.0,69209772.0,0.783,4.0
2024_04,SONITPUR,18-306,158,0.0,73583.408,121840.536,1479833.516,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2024_04.tif,0.599,3.0,5.0,4.0,5.0,0.0,0.4,3.0
2024_05,SONITPUR,18-306,158,0.0,73583.408,121840.536,1479833.516,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2024_05.tif,32.208,3.0,5.0,4.0,5.0,0.0,0.619,4.0
2024_06,SONITPUR,18-306,158,0.0,73583.408,121840.536,1479833.516,9.79,6.036,13.191,84.82,6.025,1.0,LST_ASSAM_2024_06.tif,39.984,4.0,5.0,4.0,5.0,0.0,0.783,4.0
2024_07,SONITPUR,18-306,158,2.0,73583.408,121840.536,1479833.516,9.79,6.036,13.191,84.82,6.025,1.0,LST_ASSAM_2024_07.tif,35.427,3.0,5.0,4.0,5.0,2.0,0.619,4.0
2024_08,SONITPUR,18-306,158,1.0,73583.408,121840.536,1479833.516,9.79,6.036,13.191,84.82,6.025,2.0,LST_ASSAM_2024_08.tif,27.357,4.0,5.0,4.0,5.0,3.0,0.783,4.0
2024_09,SONITPUR,18-306,158,0.0,73583.408,121840.536,1479833.516,9.79,6.036,13.191,84.82,6.025,5.0,LST_ASSAM_2024_09.tif,47.928,4.0,5.0,4.0,5.0,3.0,0.906,5.0
2024_10,SONITPUR,18-306,158,0.0,73583.408,121840.536,1479833.516,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2024_10.tif,26.94,3.0,5.0,4.0,5.0,3.0,0.619,4.0
2024_11,SONITPUR,18-306,158,0.0,73583.408,121840.536,1479833.516,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2024_11.tif,4.444,4.0,5.0,4.0,5.0,3.0,0.783,4.0
2024_12,SONITPUR,18-306,158,69409738.0,73583.408,121840.536,1479833.516,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2024_12.tif,0.0,3.0,5.0,4.0,1.0,69409741.0,0.286,2.0
2025_01,SONITPUR,18-306,158,0.0,76213.562,122875.097,1491049.266,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2025_01.tif,0.0,3.0,5.0,4.0,2.0,69409741.0,0.286,2.0
2025_02,SONITPUR,18-306,158,0.0,76213.562,122875.097,1491049.266,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2025_02.tif,0.244,3.0,5.0,4.0,4.0,69409741.0,0.494,3.0
2025_03,SONITPUR,18-306,158,0.0,76213.562,122875.097,1491049.266,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2025_03.tif,32.197,3.0,5.0,4.0,4.0,69409741.0,0.592,3.0
2025_04,SONITPUR,18-306,158,0.0,76213.562,122875.097,1491049.266,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2025_04.tif,0.379,3.0,5.0,4.0,5.0,0.0,0.525,3.0
2025_05,SONITPUR,18-306,158,1800000.0,76213.562,122875.097,1491049.266,9.79,6.036,13.191,84.82,6.025,5.0,LST_ASSAM_2025_05.tif,6.6,3.0,5.0,4.0,4.0,1800000.0,0.494,3.0
2025_06,SONITPUR,18-306,158,0.0,76213.562,122875.097,1491049.266,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2025_06.tif,55.864,4.0,5.0,4.0,5.0,1800000.0,0.906,5.0
2025_07,SONITPUR,18-306,158,0.0,76213.562,122875.097,1491049.266,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2025_07.tif,36.262,5.0,5.0,4.0,5.0,1800000.0,0.906,5.0
2025_08,SONITPUR,18-306,158,0.0,76213.562,122875.097,1491049.266,9.79,6.036,13.191,84.82,6.025,2.0,LST_ASSAM_2025_08.tif,8.65,3.0,5.0,4.0,5.0,1800000.0,0.619,4.0
2025_09,SONITPUR,18-306,158,0.0,76213.562,122875.097,1491049.266,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2025_09.tif,23.152,3.0,5.0,4.0,5.0,1800000.0,0.619,4.0
2025_10,SONITPUR,18-306,158,0.0,76213.562,122875.097,1491049.266,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2025_10.tif,52.674,3.0,5.0,4.0,5.0,1800000.0,0.727,4.0
2025_11,SONITPUR,18-306,158,0.0,76213.562,122875.097,1491049.266,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2025_11.tif,3.121,4.0,5.0,4.0,5.0,1800000.0,0.727,4.0
2025_12,SONITPUR,18-306,158,0.0,76213.562,122875.097,1491049.266,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2025_12.tif,0.0,3.0,5.0,4.0,5.0,1800000.0,0.4,3.0
2026_01,SONITPUR,18-306,158,0.0,78843.716,123909.658,1502265.016,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2026_01.tif,0.0,3.0,5.0,4.0,5.0,1800000.0,0.4,3.0
2026_02,SONITPUR,18-306,158,0.0,78843.716,123909.658,1502265.016,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2026_02.tif,10.556,4.0,5.0,4.0,5.0,1800000.0,0.727,4.0
2026_03,SONITPUR,18-306,158,0.0,78843.716,123909.658,1502265.016,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2026_03.tif,24.148,3.0,5.0,4.0,5.0,1800000.0,0.619,4.0
2026_04,SONITPUR,18-306,158,0.0,78843.716,123909.658,1502265.016,9.79,6.036,13.191,84.82,6.025,3.0,LST_ASSAM_2026_04.tif,0.0,3.0,5.0,4.0,5.0,0.0,0.783,4.0
2026_05,SONITPUR,18-306,158,0.0,78843.716,123909.658,1502265.016,9.79,6.036,13.191,84.82,6.025,4.0,LST_ASSAM_2026_05.tif,0.0,3.0,5.0,4.0,5.0,0.0,0.843,5.0
2021_04,SOUTH SALMARA MANCACHAR,18-758,69,0.0,23249.662,58130.808,530163.545,6.665,3.569,28.086,84.29,3.23,3.0,LST_ASSAM_2021_04.tif,0.2,3.0,4.0,2.0,5.0,0.0,0.338,2.0
2021_05,SOUTH SALMARA MANCACHAR,18-758,69,0.0,23249.662,58130.808,530163.545,6.665,3.569,28.086,84.29,3.23,1.0,LST_ASSAM_2021_05.tif,13.8,3.0,4.0,2.0,5.0,0.0,0.462,3.0
2021_06,SOUTH SALMARA MANCACHAR,18-758,69,0.0,23249.662,58130.808,530163.545,6.665,3.569,28.086,84.29,3.23,3.0,LST_ASSAM_2021_06.tif,20.233,2.0,4.0,2.0,5.0,0.0,0.415,3.0
2021_07,SOUTH SALMARA MANCACHAR,18-758,69,0.0,23249.662,58130.808,530163.545,6.665,3.569,28.086,84.29,3.23,3.0,LST_ASSAM_2021_07.tif,12.467,2.0,4.0,2.0,5.0,0.0,0.415,3.0
2021_08,SOUTH SALMARA MANCACHAR,18-758,69,0.0,23249.662,58130.808,530163.545,6.665,3.569,28.086,84.29,3.23,1.0,LST_ASSAM_2021_08.tif,9.267,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2021_09,SOUTH SALMARA MANCACHAR,18-758,69,0.0,23249.662,58130.808,530163.545,6.665,3.569,28.086,84.29,3.23,1.0,LST_ASSAM_2021_09.tif,19.35,4.0,4.0,2.0,5.0,0.0,0.669,4.0
2021_10,SOUTH SALMARA MANCACHAR,18-758,69,0.0,23249.662,58130.808,530163.545,6.665,3.569,28.086,84.29,3.23,3.0,LST_ASSAM_2021_10.tif,55.417,3.0,4.0,2.0,5.0,0.0,0.628,4.0
2021_11,SOUTH SALMARA MANCACHAR,18-758,69,0.0,23249.662,58130.808,530163.545,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2021_11.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2021_12,SOUTH SALMARA MANCACHAR,18-758,69,0.0,23249.662,58130.808,530163.545,6.665,3.569,28.086,84.29,3.23,5.0,LST_ASSAM_2021_12.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2022_01,SOUTH SALMARA MANCACHAR,18-758,69,0.0,24162.816,58752.304,539003.637,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2022_01.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2022_02,SOUTH SALMARA MANCACHAR,18-758,69,0.0,24162.816,58752.304,539003.637,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2022_02.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2022_03,SOUTH SALMARA MANCACHAR,18-758,69,0.0,24162.816,58752.304,539003.637,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2022_03.tif,60.867,3.0,4.0,2.0,5.0,0.0,0.628,4.0
2022_04,SOUTH SALMARA MANCACHAR,18-758,69,0.0,24162.816,58752.304,539003.637,6.665,3.569,28.086,84.29,3.23,1.0,LST_ASSAM_2022_04.tif,4.817,5.0,4.0,2.0,5.0,0.0,0.748,4.0
2022_05,SOUTH SALMARA MANCACHAR,18-758,69,0.0,24162.816,58752.304,539003.637,6.665,3.569,28.086,84.29,3.23,1.0,LST_ASSAM_2022_05.tif,4.4,4.0,4.0,2.0,5.0,0.0,0.669,4.0
2022_06,SOUTH SALMARA MANCACHAR,18-758,69,0.0,24162.816,58752.304,539003.637,6.665,3.569,28.086,84.29,3.23,3.0,LST_ASSAM_2022_06.tif,5.333,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2022_07,SOUTH SALMARA MANCACHAR,18-758,69,0.0,24162.816,58752.304,539003.637,6.665,3.569,28.086,84.29,3.23,1.0,LST_ASSAM_2022_07.tif,24.483,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2022_08,SOUTH SALMARA MANCACHAR,18-758,69,0.0,24162.816,58752.304,539003.637,6.665,3.569,28.086,84.29,3.23,1.0,LST_ASSAM_2022_08.tif,15.483,1.0,4.0,2.0,5.0,0.0,0.336,2.0
2022_09,SOUTH SALMARA MANCACHAR,18-758,69,0.0,24162.816,58752.304,539003.637,6.665,3.569,28.086,84.29,3.23,1.0,LST_ASSAM_2022_09.tif,10.017,4.0,4.0,2.0,5.0,0.0,0.628,4.0
2022_10,SOUTH SALMARA MANCACHAR,18-758,69,0.0,24162.816,58752.304,539003.637,6.665,3.569,28.086,84.29,3.23,2.0,LST_ASSAM_2022_10.tif,41.55,4.0,4.0,2.0,5.0,0.0,0.669,4.0
2022_11,SOUTH SALMARA MANCACHAR,18-758,69,0.0,24162.816,58752.304,539003.637,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2022_11.tif,0.667,5.0,4.0,2.0,5.0,0.0,0.748,4.0
2022_12,SOUTH SALMARA MANCACHAR,18-758,69,0.0,24162.816,58752.304,539003.637,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2022_12.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2023_01,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25075.97,59373.8,547843.73,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2023_01.tif,0.0,2.0,4.0,2.0,5.0,0.0,0.336,2.0
2023_02,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25075.97,59373.8,547843.73,6.665,3.569,28.086,84.29,3.23,5.0,LST_ASSAM_2023_02.tif,1.0,3.0,4.0,2.0,5.0,0.0,0.453,3.0
2023_03,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25075.97,59373.8,547843.73,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2023_03.tif,22.917,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2023_04,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25075.97,59373.8,547843.73,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2023_04.tif,8.917,5.0,4.0,2.0,5.0,0.0,0.748,4.0
2023_05,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25075.97,59373.8,547843.73,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2023_05.tif,5.183,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2023_06,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25075.97,59373.8,547843.73,6.665,3.569,28.086,84.29,3.23,3.0,LST_ASSAM_2023_06.tif,40.6,4.0,4.0,2.0,5.0,0.0,0.748,4.0
2023_07,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25075.97,59373.8,547843.73,6.665,3.569,28.086,84.29,3.23,1.0,LST_ASSAM_2023_07.tif,42.167,5.0,4.0,2.0,5.0,0.0,0.748,4.0
2023_08,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25075.97,59373.8,547843.73,6.665,3.569,28.086,84.29,3.23,1.0,LST_ASSAM_2023_08.tif,26.35,5.0,4.0,2.0,5.0,0.0,0.748,4.0
2023_09,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25075.97,59373.8,547843.73,6.665,3.569,28.086,84.29,3.23,1.0,LST_ASSAM_2023_09.tif,44.817,4.0,4.0,2.0,5.0,0.0,0.669,4.0
2023_10,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25075.97,59373.8,547843.73,6.665,3.569,28.086,84.29,3.23,3.0,LST_ASSAM_2023_10.tif,41.967,4.0,4.0,2.0,5.0,0.0,0.748,4.0
2023_11,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25075.97,59373.8,547843.73,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2023_11.tif,2.2,5.0,4.0,2.0,5.0,0.0,0.748,4.0
2023_12,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25075.97,59373.8,547843.73,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2023_12.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2024_01,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25989.124,59995.296,556683.822,6.665,3.569,28.086,84.29,3.23,5.0,LST_ASSAM_2024_01.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2024_02,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25989.124,59995.296,556683.822,6.665,3.569,28.086,84.29,3.23,5.0,LST_ASSAM_2024_02.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2024_03,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25989.124,59995.296,556683.822,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2024_03.tif,26.25,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2024_04,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25989.124,59995.296,556683.822,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2024_04.tif,3.217,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2024_05,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25989.124,59995.296,556683.822,6.665,3.569,28.086,84.29,3.23,4.0,LST_ASSAM_2024_05.tif,32.15,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2024_06,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25989.124,59995.296,556683.822,6.665,3.569,28.086,84.29,3.23,1.0,LST_ASSAM_2024_06.tif,43.783,4.0,4.0,2.0,5.0,0.0,0.669,4.0
2024_07,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25989.124,59995.296,556683.822,6.665,3.569,28.086,84.29,3.23,2.0,LST_ASSAM_2024_07.tif,46.2,4.0,4.0,2.0,5.0,0.0,0.669,4.0
2024_08,SOUTH SALMARA MANCACHAR,18-758,69,0.0,25989.124,59995.296,556683.822,6.665,3.569,28.086,84.29,3.23,1.0,LST_ASSAM_2024_08.tif,21.4,3.0,4.0,2.0,5.0,0.0,0.539,3.0
